keypoint_0,keypoint_1,keypoint_2,keypoint_3,keypoint_4,keypoint_5,keypoint_6,keypoint_7,keypoint_8,keypoint_9,keypoint_10,keypoint_11,keypoint_12,keypoint_13,keypoint_14,keypoint_15,keypoint_16,keypoint_17,keypoint_18,keypoint_19,keypoint_20,keypoint_21,keypoint_22,keypoint_23,keypoint_24,keypoint_25,keypoint_26,keypoint_27,keypoint_28,keypoint_29,keypoint_30,keypoint_31,keypoint_32,keypoint_33,Frame,Video,keypoint_0_velocity,keypoint_0_acceleration,keypoint_1_velocity,keypoint_1_acceleration,keypoint_2_velocity,keypoint_2_acceleration,keypoint_3_velocity,keypoint_3_acceleration,keypoint_4_velocity,keypoint_4_acceleration,keypoint_5_velocity,keypoint_5_acceleration,keypoint_6_velocity,keypoint_6_acceleration,keypoint_7_velocity,keypoint_7_acceleration,keypoint_8_velocity,keypoint_8_acceleration,keypoint_9_velocity,keypoint_9_acceleration,keypoint_10_velocity,keypoint_10_acceleration,keypoint_11_velocity,keypoint_11_acceleration,keypoint_12_velocity,keypoint_12_acceleration,keypoint_13_velocity,keypoint_13_acceleration,keypoint_14_velocity,keypoint_14_acceleration,keypoint_15_velocity,keypoint_15_acceleration,keypoint_16_velocity,keypoint_16_acceleration,keypoint_17_velocity,keypoint_17_acceleration,keypoint_18_velocity,keypoint_18_acceleration,keypoint_19_velocity,keypoint_19_acceleration,keypoint_20_velocity,keypoint_20_acceleration,keypoint_21_velocity,keypoint_21_acceleration,keypoint_22_velocity,keypoint_22_acceleration,keypoint_23_velocity,keypoint_23_acceleration,keypoint_24_velocity,keypoint_24_acceleration,keypoint_25_velocity,keypoint_25_acceleration,keypoint_26_velocity,keypoint_26_acceleration,keypoint_27_velocity,keypoint_27_acceleration,keypoint_28_velocity,keypoint_28_acceleration,keypoint_29_velocity,keypoint_29_acceleration,keypoint_30_velocity,keypoint_30_acceleration,keypoint_31_velocity,keypoint_31_acceleration,keypoint_32_velocity,keypoint_32_acceleration,keypoint_33_velocity,keypoint_33_acceleration,Angle,Velocity,Acceleration
tensor(288.2654),tensor(354.5709),tensor(287.8183),tensor(348.7006),tensor(282.7739),tensor(352.7964),tensor(0.),tensor(0.),tensor(269.5772),tensor(351.9778),tensor(294.7921),tensor(345.1449),tensor(263.2524),tensor(370.2088),tensor(328.2037),tensor(347.9780),tensor(261.4094),tensor(400.5126),tensor(348.6309),tensor(364.4020),tensor(269.2504),tensor(417.9553),tensor(330.7331),tensor(382.9430),tensor(312.9778),tensor(400.6483),tensor(358.1253),tensor(361.6184),tensor(346.8468),tensor(386.9106),tensor(385.4801),tensor(371.7454),tensor(389.7409),tensor(395.3943),185,video_1,tensor(23.7192),tensor(-1.7838),tensor(1.5901),tensor(4.1049),tensor(24.6756),tensor(-0.8900),tensor(1.7548),tensor(4.2136),tensor(23.5337),tensor(-3.9102),tensor(0.7644),tensor(5.3283),tensor(0.),tensor(235.7118),tensor(0.),tensor(349.7426),tensor(23.1596),tensor(-2.8611),tensor(-2.8547),tensor(8.9371),tensor(24.9060),tensor(2.9741),tensor(-4.9169),tensor(3.3464),tensor(21.1037),tensor(9.3727),tensor(-6.3985),tensor(6.5895),tensor(20.7124),tensor(2.9592),tensor(-5.6282),tensor(-0.4857),tensor(12.6772),tensor(8.1360),tensor(-6.4032),tensor(1.4231),tensor(12.3312),tensor(0.0969),tensor(6.5756),tensor(4.7830),tensor(-2.3428),tensor(-1.5278),tensor(-3.2568),tensor(-3.7028),tensor(12.7290),tensor(12.4252),tensor(2.8554),tensor(2.0057),tensor(9.0826),tensor(12.2183),tensor(1.1058),tensor(4.8777),tensor(2.7732),tensor(22.0200),tensor(-22.3913),tensor(-26.9454),tensor(-3.7015),tensor(6.8173),tensor(-17.4352),tensor(-10.0810),tensor(-21.4112),tensor(1.9051),tensor(-13.1092),tensor(-9.3451),tensor(-28.7273),tensor(-26.4095),tensor(-4.5889),tensor(18.4847),129.84291883997588,tensor(82.6913),tensor(-346.1392)
tensor(319.7770),tensor(346.3026),tensor(324.9072),tensor(340.5012),tensor(313.9104),tensor(342.6523),tensor(333.8158),tensor(333.7487),tensor(305.1866),tensor(338.9045),tensor(340.3188),tensor(339.9218),tensor(290.6286),tensor(360.6523),tensor(369.9732),tensor(356.4355),tensor(275.5811),tensor(403.6002),tensor(392.6487),tensor(386.7536),tensor(281.8385),tensor(426.5779),tensor(348.4795),tensor(385.8738),tensor(319.9375),tensor(401.1708),tensor(392.7518),tensor(395.3645),tensor(369.2234),tensor(414.7393),tensor(411.3084),tensor(393.2169),tensor(412.0430),tensor(410.9212),186,video_1,tensor(31.5116),tensor(7.7924),tensor(-8.2683),tensor(-9.8584),tensor(37.0889),tensor(12.4133),tensor(-8.1995),tensor(-9.9543),tensor(31.1365),tensor(7.6028),tensor(-10.1441),tensor(-10.9085),tensor(333.8158),tensor(333.8158),tensor(333.7487),tensor(333.7487),tensor(35.6094),tensor(12.4498),tensor(-13.0733),tensor(-10.2186),tensor(45.5267),tensor(20.6207),tensor(-5.2231),tensor(-0.3062),tensor(27.3762),tensor(6.2725),tensor(-9.5565),tensor(-3.1581),tensor(41.7695),tensor(21.0572),tensor(8.4575),tensor(14.0857),tensor(14.1717),tensor(1.4945),tensor(3.0876),tensor(9.4908),tensor(44.0179),tensor(31.6867),tensor(22.3516),tensor(15.7760),tensor(12.5881),tensor(14.9309),tensor(8.6227),tensor(11.8795),tensor(17.7464),tensor(5.0174),tensor(2.9309),tensor(0.0755),tensor(6.9597),tensor(-2.1229),tensor(0.5224),tensor(-0.5834),tensor(34.6265),tensor(31.8532),tensor(33.7461),tensor(56.1374),tensor(22.3767),tensor(26.0782),tensor(27.8287),tensor(45.2639),tensor(25.8283),tensor(47.2396),tensor(21.4715),tensor(34.5807),tensor(22.3021),tensor(51.0294),tensor(15.5269),tensor(20.1159),21.64629083322391,tensor(491.2492),tensor(408.5578)
tensor(342.0821),tensor(342.2435),tensor(345.9924),tensor(334.9675),tensor(335.0161),tensor(337.5352),tensor(0.),tensor(0.),tensor(319.7362),tensor(332.5516),tensor(355.1570),tensor(340.8036),tensor(301.8685),tensor(352.6155),tensor(382.9435),tensor(371.7352),tensor(280.8063),tensor(395.7513),tensor(402.9830),tensor(403.9067),tensor(283.5721),tensor(431.7951),tensor(353.0437),tensor(383.7317),tensor(320.9919),tensor(393.6482),tensor(369.1402),tensor(404.8468),tensor(342.1161),tensor(419.7104),tensor(383.3542),tensor(401.5854),tensor(370.8633),tensor(412.8969),187,video_1,tensor(22.3051),tensor(-9.2065),tensor(-4.0591),tensor(4.2092),tensor(21.0852),tensor(-16.0037),tensor(-5.5336),tensor(2.6658),tensor(21.1057),tensor(-10.0307),tensor(-5.1170),tensor(5.0271),tensor(-333.8158),tensor(-667.6316),tensor(-333.7487),tensor(-667.4974),tensor(14.5496),tensor(-21.0599),tensor(-6.3529),tensor(6.7204),tensor(14.8382),tensor(-30.6885),tensor(0.8818),tensor(6.1048),tensor(11.2399),tensor(-16.1363),tensor(-8.0368),tensor(1.5197),tensor(12.9703),tensor(-28.7993),tensor(15.2997),tensor(6.8422),tensor(5.2252),tensor(-8.9466),tensor(-7.8488),tensor(-10.9365),tensor(10.3343),tensor(-33.6836),tensor(17.1531),tensor(-5.1985),tensor(1.7336),tensor(-10.8546),tensor(5.2172),tensor(-3.4055),tensor(4.5642),tensor(-13.1822),tensor(-2.1422),tensor(-5.0731),tensor(1.0544),tensor(-5.9053),tensor(-7.5226),tensor(-8.0450),tensor(-23.6116),tensor(-58.2380),tensor(9.4823),tensor(-24.2639),tensor(-27.1073),tensor(-49.4840),tensor(4.9710),tensor(-22.8576),tensor(-27.9542),tensor(-53.7825),tensor(8.3685),tensor(-13.1030),tensor(-41.1797),tensor(-63.4817),tensor(1.9756),tensor(-13.5513),146.0211645853208,tensor(479.4889),tensor(-11.7603)
tensor(340.2597),tensor(334.4069),tensor(344.6920),tensor(327.3610),tensor(333.2101),tensor(329.6857),tensor(352.3646),tensor(320.4680),tensor(321.1859),tensor(325.4201),tensor(364.2515),tensor(333.4436),tensor(307.0857),tensor(344.6671),tensor(396.2076),tensor(364.4847),tensor(288.2441),tensor(386.2722),tensor(410.7777),tensor(400.2938),tensor(285.8021),tensor(428.3136),tensor(365.5202),tensor(372.6539),tensor(331.5072),tensor(381.1127),tensor(385.6293),tensor(396.5551),tensor(356.5396),tensor(407.3433),tensor(395.9530),tensor(400.1714),tensor(383.5421),tensor(408.3763),188,video_1,tensor(-1.8224),tensor(-24.1275),tensor(-7.8366),tensor(-3.7775),tensor(-1.3004),tensor(-22.3856),tensor(-7.6065),tensor(-2.0729),tensor(-1.8061),tensor(-22.9118),tensor(-7.8495),tensor(-2.7325),tensor(352.3646),tensor(686.1804),tensor(320.4680),tensor(654.2167),tensor(1.4496),tensor(-13.0999),tensor(-7.1314),tensor(-0.7785),tensor(9.0945),tensor(-5.7437),tensor(-7.3600),tensor(-8.2418),tensor(5.2172),tensor(-6.0226),tensor(-7.9483),tensor(0.0885),tensor(13.2641),tensor(0.2939),tensor(-7.2505),tensor(-22.5503),tensor(7.4378),tensor(2.2126),tensor(-9.4791),tensor(-1.6303),tensor(7.7947),tensor(-2.5395),tensor(-3.6129),tensor(-20.7660),tensor(2.2300),tensor(0.4965),tensor(-3.4815),tensor(-8.6987),tensor(12.4766),tensor(7.9124),tensor(-11.0777),tensor(-8.9355),tensor(10.5153),tensor(9.4608),tensor(-12.5354),tensor(-5.0128),tensor(16.4891),tensor(40.1007),tensor(-8.2917),tensor(-17.7740),tensor(14.4235),tensor(41.5308),tensor(-12.3670),tensor(-17.3381),tensor(12.5987),tensor(40.5529),tensor(-1.4140),tensor(-9.7825),tensor(12.6787),tensor(53.8584),tensor(-4.5205),tensor(-6.4962),24.615472743503247,tensor(478.9406),tensor(-0.5483)
tensor(339.3317),tensor(313.1350),tensor(342.7490),tensor(306.2404),tensor(331.6038),tensor(309.9856),tensor(352.7906),tensor(299.0219),tensor(322.6046),tensor(309.3348),tensor(371.0945),tensor(307.1965),tensor(316.6276),tensor(330.9977),tensor(406.6788),tensor(321.7456),tensor(300.6831),tensor(374.0705),tensor(426.0474),tensor(353.9575),tensor(290.3865),tensor(420.3544),tensor(368.3354),tensor(351.2133),tensor(336.5990),tensor(363.2117),tensor(387.2787),tensor(380.7972),tensor(361.7858),tensor(396.2160),tensor(380.1832),tensor(393.8844),tensor(370.1119),tensor(408.6519),189,video_1,tensor(-0.9280),tensor(0.8943),tensor(-21.2719),tensor(-13.4353),tensor(-1.9430),tensor(-0.6426),tensor(-21.1206),tensor(-13.5140),tensor(-1.6063),tensor(0.1998),tensor(-19.7001),tensor(-11.8506),tensor(0.4260),tensor(-351.9386),tensor(-21.4461),tensor(-341.9141),tensor(1.4187),tensor(-0.0309),tensor(-16.0853),tensor(-8.9539),tensor(6.8430),tensor(-2.2515),tensor(-26.2471),tensor(-18.8871),tensor(9.5418),tensor(4.3246),tensor(-13.6694),tensor(-5.7211),tensor(10.4712),tensor(-2.7929),tensor(-42.7391),tensor(-35.4886),tensor(12.4390),tensor(5.0012),tensor(-12.2018),tensor(-2.7226),tensor(15.2696),tensor(7.4749),tensor(-46.3363),tensor(-42.7234),tensor(4.5844),tensor(2.3544),tensor(-7.9592),tensor(-4.4777),tensor(2.8152),tensor(-9.6613),tensor(-21.4406),tensor(-10.3629),tensor(5.0918),tensor(-5.4234),tensor(-17.9010),tensor(-5.3656),tensor(1.6494),tensor(-14.8397),tensor(-15.7579),tensor(-7.4662),tensor(5.2462),tensor(-9.1773),tensor(-11.1273),tensor(1.2397),tensor(-15.7697),tensor(-28.3685),tensor(-6.2870),tensor(-4.8730),tensor(-13.4301),tensor(-26.1088),tensor(0.2755),tensor(4.7960),21.717033195291474,tensor(97.0458),tensor(-381.8949)
tensor(339.8854),tensor(281.5724),tensor(341.7780),tensor(275.2576),tensor(333.1013),tensor(279.3012),tensor(346.2559),tensor(270.4629),tensor(320.1324),tensor(280.4045),tensor(359.9199),tensor(280.0757),tensor(311.0782),tensor(306.2460),tensor(397.2216),tensor(291.8420),tensor(304.1395),tensor(352.4894),tensor(417.2763),tensor(314.1740),tensor(295.7285),tensor(401.7725),tensor(364.3557),tensor(323.4113),tensor(335.7214),tensor(337.0237),tensor(374.2805),tensor(362.1483),tensor(351.9727),tensor(378.1920),tensor(389.6350),tensor(387.3503),tensor(378.2681),tensor(401.0569),190,video_1,tensor(0.5537),tensor(1.4818),tensor(-31.5627),tensor(-10.2908),tensor(-0.9710),tensor(0.9720),tensor(-30.9828),tensor(-9.8622),tensor(1.4975),tensor(3.1038),tensor(-30.6844),tensor(-10.9843),tensor(-6.5347),tensor(-6.9607),tensor(-28.5590),tensor(-7.1129),tensor(-2.4722),tensor(-3.8909),tensor(-28.9303),tensor(-12.8450),tensor(-11.1747),tensor(-18.0177),tensor(-27.1208),tensor(-0.8737),tensor(-5.5493),tensor(-15.0912),tensor(-24.7517),tensor(-11.0823),tensor(-9.4572),tensor(-19.9284),tensor(-29.9036),tensor(12.8354),tensor(3.4564),tensor(-8.9826),tensor(-21.5810),tensor(-9.3793),tensor(-8.7711),tensor(-24.0407),tensor(-39.7835),tensor(6.5527),tensor(5.3420),tensor(0.7575),tensor(-18.5819),tensor(-10.6227),tensor(-3.9797),tensor(-6.7950),tensor(-27.8020),tensor(-6.3613),tensor(-0.8776),tensor(-5.9694),tensor(-26.1880),tensor(-8.2870),tensor(-12.9983),tensor(-14.6477),tensor(-18.6489),tensor(-2.8910),tensor(-9.8131),tensor(-15.0594),tensor(-18.0240),tensor(-6.8967),tensor(9.4518),tensor(25.2215),tensor(-6.5340),tensor(-0.2470),tensor(8.1562),tensor(21.5863),tensor(-7.5949),tensor(-7.8705),18.95960891444068,tensor(110.7734),tensor(13.7277)
tensor(301.9268),tensor(212.3967),tensor(305.9146),tensor(205.4115),tensor(296.0624),tensor(208.6809),tensor(317.9307),tensor(199.6810),tensor(292.7047),tensor(208.3381),tensor(344.1910),tensor(219.1043),tensor(288.3859),tensor(238.0007),tensor(370.7892),tensor(240.8023),tensor(281.6881),tensor(285.1741),tensor(372.7027),tensor(263.4940),tensor(285.0703),tensor(322.9769),tensor(347.2928),tensor(301.0008),tensor(312.0519),tensor(308.3337),tensor(353.5731),tensor(354.3466),tensor(315.5841),tensor(359.2679),tensor(358.7785),tensor(402.3584),tensor(326.4105),tensor(404.6547),191,video_1,tensor(-37.9586),tensor(-38.5124),tensor(-69.1756),tensor(-37.6130),tensor(-35.8634),tensor(-34.8924),tensor(-69.8461),tensor(-38.8633),tensor(-37.0388),tensor(-38.5363),tensor(-70.6203),tensor(-39.9360),tensor(-28.3252),tensor(-21.7905),tensor(-70.7819),tensor(-42.2229),tensor(-27.4277),tensor(-24.9555),tensor(-72.0664),tensor(-43.1361),tensor(-15.7289),tensor(-4.5543),tensor(-60.9714),tensor(-33.8506),tensor(-22.6924),tensor(-17.1431),tensor(-68.2454),tensor(-43.4937),tensor(-26.4324),tensor(-16.9752),tensor(-51.0397),tensor(-21.1361),tensor(-22.4514),tensor(-25.9078),tensor(-67.3153),tensor(-45.7343),tensor(-44.5735),tensor(-35.8025),tensor(-50.6800),tensor(-10.8965),tensor(-10.6582),tensor(-16.0002),tensor(-78.7956),tensor(-60.2137),tensor(-17.0630),tensor(-13.0832),tensor(-22.4105),tensor(5.3914),tensor(-23.6696),tensor(-22.7920),tensor(-28.6900),tensor(-2.5020),tensor(-20.7074),tensor(-7.7091),tensor(-7.8017),tensor(10.8472),tensor(-36.3886),tensor(-26.5755),tensor(-18.9240),tensor(-0.9000),tensor(-30.8565),tensor(-40.3083),tensor(15.0081),tensor(21.5421),tensor(-51.8576),tensor(-60.0138),tensor(3.5978),tensor(11.1927),26.83398934427348,tensor(259.0180),tensor(148.2446)
tensor(286.9178),tensor(185.8972),tensor(290.6009),tensor(178.2620),tensor(279.1743),tensor(182.0402),tensor(301.0495),tensor(176.4621),tensor(271.7957),tensor(186.0231),tensor(325.3962),tensor(201.3226),tensor(271.9204),tensor(219.8415),tensor(349.6988),tensor(229.8750),tensor(268.1093),tensor(264.4409),tensor(351.6062),tensor(269.2652),tensor(268.4034),tensor(306.1581),tensor(335.2488),tensor(287.5646),tensor(297.9318),tensor(295.5620),tensor(346.2796),tensor(346.1066),tensor(286.6078),tensor(355.4267),tensor(350.0310),tensor(398.5641),tensor(278.9264),tensor(406.6910),192,video_1,tensor(-15.0090),tensor(22.9496),tensor(-26.4995),tensor(42.6761),tensor(-15.3136),tensor(20.5498),tensor(-27.1495),tensor(42.6966),tensor(-16.8881),tensor(20.1508),tensor(-26.6406),tensor(43.9797),tensor(-16.8812),tensor(11.4439),tensor(-23.2189),tensor(47.5630),tensor(-20.9090),tensor(6.5187),tensor(-22.3150),tensor(49.7514),tensor(-18.7948),tensor(-3.0659),tensor(-17.7817),tensor(43.1897),tensor(-16.4655),tensor(6.2269),tensor(-18.1592),tensor(50.0862),tensor(-21.0904),tensor(5.3420),tensor(-10.9273),tensor(40.1125),tensor(-13.5788),tensor(8.8726),tensor(-20.7332),tensor(46.5821),tensor(-21.0965),tensor(23.4771),tensor(5.7713),tensor(56.4513),tensor(-16.6669),tensor(-6.0088),tensor(-16.8188),tensor(61.9768),tensor(-12.0439),tensor(5.0190),tensor(-13.4362),tensor(8.9744),tensor(-14.1201),tensor(9.5494),tensor(-12.7718),tensor(15.9183),tensor(-7.2935),tensor(13.4139),tensor(-8.2400),tensor(-0.4383),tensor(-28.9763),tensor(7.4123),tensor(-3.8412),tensor(15.0829),tensor(-8.7475),tensor(22.1089),tensor(-3.7943),tensor(-18.8024),tensor(-47.4842),tensor(4.3734),tensor(2.0363),tensor(-1.5616),23.951477379066834,tensor(110.2471),tensor(-148.7710)
tensor(261.6462),tensor(169.2881),tensor(268.0699),tensor(162.9489),tensor(254.9832),tensor(165.2688),tensor(279.0010),tensor(167.5166),tensor(246.6661),tensor(172.6137),tensor(298.9313),tensor(199.9997),tensor(242.3487),tensor(217.1343),tensor(326.0698),tensor(220.8427),tensor(239.1759),tensor(268.4352),tensor(312.1497),tensor(222.5861),tensor(241.5191),tensor(307.7244),tensor(309.4977),tensor(293.7124),tensor(269.9220),tensor(302.0507),tensor(321.9076),tensor(354.5882),tensor(261.0600),tensor(372.4804),tensor(334.8254),tensor(397.3821),tensor(265.3084),tensor(425.9425),193,video_1,tensor(-25.2715),tensor(-10.2625),tensor(-16.6091),tensor(9.8904),tensor(-22.5310),tensor(-7.2174),tensor(-15.3131),tensor(11.8364),tensor(-24.1912),tensor(-7.3031),tensor(-16.7714),tensor(9.8692),tensor(-22.0485),tensor(-5.1673),tensor(-8.9456),tensor(14.2733),tensor(-25.1297),tensor(-4.2207),tensor(-13.4094),tensor(8.9055),tensor(-26.4648),tensor(-7.6700),tensor(-1.3228),tensor(16.4588),tensor(-29.5717),tensor(-13.1062),tensor(-2.7071),tensor(15.4521),tensor(-23.6290),tensor(-2.5386),tensor(-9.0323),tensor(1.8950),tensor(-28.9334),tensor(-15.3545),tensor(3.9942),tensor(24.7274),tensor(-39.4565),tensor(-18.3600),tensor(-46.6792),tensor(-52.4504),tensor(-26.8843),tensor(-10.2174),tensor(1.5662),tensor(18.3850),tensor(-25.7511),tensor(-13.7072),tensor(6.1477),tensor(19.5839),tensor(-28.0098),tensor(-13.8897),tensor(6.4887),tensor(19.2605),tensor(-24.3720),tensor(-17.0786),tensor(8.4815),tensor(16.7215),tensor(-25.5478),tensor(3.4285),tensor(17.0537),tensor(20.8949),tensor(-15.2056),tensor(-6.4581),tensor(-1.1821),tensor(2.6122),tensor(-13.6179),tensor(33.8662),tensor(19.2516),tensor(17.2153),20.328215017819243,tensor(123.9526),tensor(13.7055)
tensor(247.1014),tensor(139.1643),tensor(254.4920),tensor(133.2298),tensor(239.6221),tensor(133.9079),tensor(266.2830),tensor(138.8419),tensor(230.1880),tensor(140.8843),tensor(285.3890),tensor(179.6391),tensor(220.3483),tensor(189.9536),tensor(306.2146),tensor(221.7313),tensor(204.6331),tensor(246.3500),tensor(317.7216),tensor(268.1723),tensor(194.6400),tensor(291.3718),tensor(286.0334),tensor(285.2766),tensor(247.0583),tensor(289.5507),tensor(279.8305),tensor(364.3368),tensor(250.8512),tensor(365.3320),tensor(275.6405),tensor(425.8203),tensor(265.2149),tensor(425.1186),194,video_1,tensor(-14.5448),tensor(10.7267),tensor(-30.1237),tensor(-13.5146),tensor(-13.5779),tensor(8.9532),tensor(-29.7191),tensor(-14.4059),tensor(-15.3611),tensor(8.8301),tensor(-31.3609),tensor(-14.5895),tensor(-12.7180),tensor(9.3306),tensor(-28.6746),tensor(-19.7291),tensor(-16.4780),tensor(8.6516),tensor(-31.7294),tensor(-18.3200),tensor(-13.5423),tensor(12.9225),tensor(-20.3607),tensor(-19.0378),tensor(-22.0005),tensor(7.5712),tensor(-27.1807),tensor(-24.4736),tensor(-19.8552),tensor(3.7738),tensor(0.8886),tensor(9.9209),tensor(-34.5428),tensor(-5.6094),tensor(-22.0852),tensor(-26.0794),tensor(5.5719),tensor(45.0284),tensor(45.5862),tensor(92.2654),tensor(-46.8791),tensor(-19.9948),tensor(-16.3526),tensor(-17.9188),tensor(-23.4644),tensor(2.2867),tensor(-8.4358),tensor(-14.5835),tensor(-22.8637),tensor(5.1461),tensor(-12.5000),tensor(-18.9887),tensor(-42.0771),tensor(-17.7051),tensor(9.7486),tensor(1.2671),tensor(-10.2088),tensor(15.3390),tensor(-7.1484),tensor(-24.2021),tensor(-59.1849),tensor(-43.9793),tensor(28.4382),tensor(29.6202),tensor(-0.0935),tensor(13.5244),tensor(-0.8239),tensor(-20.0755),20.299707052479754,tensor(147.5571),tensor(23.6045)
tensor(243.8643),tensor(132.4552),tensor(252.5529),tensor(126.8022),tensor(236.2957),tensor(125.6604),tensor(264.2488),tensor(134.7552),tensor(225.4872),tensor(132.8344),tensor(282.0688),tensor(181.2996),tensor(206.2320),tensor(185.3035),tensor(306.9187),tensor(233.0311),tensor(178.4734),tensor(241.8250),tensor(326.8759),tensor(277.3153),tensor(173.6709),tensor(251.1779),tensor(268.4504),tensor(295.8318),tensor(225.2609),tensor(297.0038),tensor(252.9297),tensor(383.2585),tensor(231.6660),tensor(380.2021),tensor(231.6190),tensor(459.3970),tensor(244.5218),tensor(451.2151),195,video_1,tensor(-3.2371),tensor(11.3078),tensor(-6.7092),tensor(23.4146),tensor(-1.9391),tensor(11.6387),tensor(-6.4277),tensor(23.2914),tensor(-3.3264),tensor(12.0347),tensor(-8.2475),tensor(23.1134),tensor(-2.0342),tensor(10.6837),tensor(-4.0867),tensor(24.5879),tensor(-4.7008),tensor(11.7772),tensor(-8.0499),tensor(23.6795),tensor(-3.3202),tensor(10.2221),tensor(1.6605),tensor(22.0211),tensor(-14.1163),tensor(7.8842),tensor(-4.6501),tensor(22.5306),tensor(0.7042),tensor(20.5594),tensor(11.2999),tensor(10.4113),tensor(-26.1597),tensor(8.3830),tensor(-4.5249),tensor(17.5602),tensor(9.1543),tensor(3.5824),tensor(9.1430),tensor(-36.4432),tensor(-20.9691),tensor(25.9099),tensor(-40.1938),tensor(-23.8412),tensor(-17.5830),tensor(5.8814),tensor(10.5553),tensor(18.9911),tensor(-21.7974),tensor(1.0663),tensor(7.4532),tensor(19.9531),tensor(-26.9007),tensor(15.1764),tensor(18.9217),tensor(9.1731),tensor(-19.1852),tensor(-8.9763),tensor(14.8701),tensor(22.0185),tensor(-44.0215),tensor(15.1634),tensor(33.5768),tensor(5.1386),tensor(-20.6931),tensor(-20.5996),tensor(26.0965),tensor(26.9204),21.512738981516378,tensor(101.8545),tensor(-45.7025)
tensor(233.9299),tensor(116.2840),tensor(243.7971),tensor(110.0798),tensor(226.0238),tensor(108.8642),tensor(256.6858),tensor(118.5539),tensor(214.2391),tensor(115.9217),tensor(271.3308),tensor(169.2530),tensor(196.3244),tensor(168.2651),tensor(284.7458),tensor(231.2229),tensor(175.6697),tensor(223.4322),tensor(288.2405),tensor(287.5493),tensor(163.9708),tensor(253.8067),tensor(252.4027),tensor(291.9780),tensor(205.6177),tensor(290.4755),tensor(245.0055),tensor(382.5411),tensor(199.3853),tensor(377.7341),tensor(231.9990),tensor(454.5942),tensor(202.7301),tensor(449.8870),196,video_1,tensor(-9.9344),tensor(-6.6974),tensor(-16.1711),tensor(-9.4620),tensor(-8.7558),tensor(-6.8167),tensor(-16.7223),tensor(-10.2946),tensor(-10.2720),tensor(-6.9456),tensor(-16.7962),tensor(-8.5487),tensor(-7.5630),tensor(-5.5287),tensor(-16.2013),tensor(-12.1146),tensor(-11.2481),tensor(-6.5473),tensor(-16.9127),tensor(-8.8628),tensor(-10.7380),tensor(-7.4178),tensor(-12.0465),tensor(-13.7070),tensor(-9.9075),tensor(4.2088),tensor(-17.0384),tensor(-12.3883),tensor(-22.1729),tensor(-22.8771),tensor(-1.8082),tensor(-13.1080),tensor(-2.8037),tensor(23.3560),tensor(-18.3929),tensor(-13.8679),tensor(-38.6353),tensor(-47.7896),tensor(10.2339),tensor(1.0909),tensor(-9.7001),tensor(11.2690),tensor(2.6288),tensor(42.8227),tensor(-16.0477),tensor(1.5353),tensor(-3.8539),tensor(-14.4091),tensor(-19.6432),tensor(2.1542),tensor(-6.5283),tensor(-13.9815),tensor(-7.9243),tensor(18.9765),tensor(-0.7174),tensor(-19.6391),tensor(-32.2807),tensor(-13.0955),tensor(-2.4679),tensor(-17.3380),tensor(0.3800),tensor(44.4016),tensor(-4.8028),tensor(-38.3796),tensor(-41.7916),tensor(-21.0985),tensor(-1.3281),tensor(-27.4246),21.51313011750912,tensor(92.7823),tensor(-9.0722)
tensor(216.9044),tensor(103.1544),tensor(226.2755),tensor(96.2702),tensor(208.7620),tensor(96.8519),tensor(240.0430),tensor(105.3653),tensor(197.7897),tensor(107.2989),tensor(262.1551),tensor(156.9158),tensor(183.5059),tensor(162.3866),tensor(277.0614),tensor(215.6359),tensor(164.5795),tensor(225.8649),tensor(223.3418),tensor(238.1617),tensor(147.0462),tensor(277.3579),tensor(244.5731),tensor(288.8603),tensor(191.1470),tensor(289.0731),tensor(243.2305),tensor(385.9204),tensor(175.2544),tensor(393.4861),tensor(236.7423),tensor(458.7940),tensor(167.5339),tensor(478.0039),197,video_1,tensor(-17.0255),tensor(-7.0910),tensor(-13.1297),tensor(3.0415),tensor(-17.5216),tensor(-8.7658),tensor(-13.8096),tensor(2.9127),tensor(-17.2618),tensor(-6.9898),tensor(-12.0123),tensor(4.7839),tensor(-16.6428),tensor(-9.0798),tensor(-13.1886),tensor(3.0127),tensor(-16.4495),tensor(-5.2014),tensor(-8.6228),tensor(8.2899),tensor(-9.1757),tensor(1.5624),tensor(-12.3372),tensor(-0.2906),tensor(-12.8185),tensor(-2.9110),tensor(-5.8785),tensor(11.1599),tensor(-7.6844),tensor(14.4886),tensor(-15.5871),tensor(-13.7789),tensor(-11.0902),tensor(-8.2865),tensor(2.4328),tensor(20.8256),tensor(-64.8987),tensor(-26.2634),tensor(-49.3876),tensor(-59.6216),tensor(-16.9246),tensor(-7.2245),tensor(23.5512),tensor(20.9224),tensor(-7.8296),tensor(8.2181),tensor(-3.1176),tensor(0.7362),tensor(-14.4707),tensor(5.1725),tensor(-1.4024),tensor(5.1259),tensor(-1.7750),tensor(6.1493),tensor(3.3793),tensor(4.0967),tensor(-24.1309),tensor(8.1498),tensor(15.7520),tensor(18.2199),tensor(4.7434),tensor(4.3634),tensor(4.1998),tensor(9.0026),tensor(-35.1962),tensor(6.5954),tensor(28.1169),tensor(29.4449),20.393301362652902,tensor(117.2741),tensor(24.4918)
